author_num,author_id
6018,ROSASAUL
6019,EGA
6020,WALLMARI
6021,CLIPLAND
6022,AKXLIX
6023,WOLFTOWER
6024,MAJUSCULE
6025,HANDLE
6026,LURST
6027,GHANDI
6028,DAIN
6029,MICKEY
6030,OETIKER
6031,GOLOGO
6032,WILLBELL
6033,RINGERC
6034,OSLER
6035,MUGIFLY
6036,BURNERSK
6037,CARLOS
6038,GRIM
6039,EDGEWISE
6040,MCSNOLTE
6041,BIBLIOME
6042,ALUCILLO
6043,LAWALSH
6044,RITOU
6045,ZEBARDY
6046,PMATTHEWS
6047,STG
6048,AVKHOZOV
6049,SROMANOV
6050,ANANDJHA
6051,BOYDLE
6052,RUPERTL
6053,SYSDEF
6054,KSCHWAB
6055,SLOBO
6056,RIVILISM
6057,AFARIS
6058,SDRFNORD
6059,ESTRAI
6060,SWFLINT
6061,NOIRIN
6062,ACE
6063,GIMPSON
6064,TORITSUYO
6065,ANNIHITEK
6066,CDRAUG
6067,YPANDIT
6068,JAKEANQ
6069,DEBASHISH
6070,ZINIGOR
6071,TNT
6072,MANIGREW
6073,KJZ
6074,LABKEY
6075,ALVARO
6076,ONEONETWO
6077,BYUTRG
6078,ZAR
6079,BENNING
6080,SSTK
6081,XENOGEN
6082,BAVELING
6083,SRANDALLS
6084,DREBOLO
6085,SPACEBAT
6086,CHINAXING
6087,APIOLI
6088,DAVEGEE
6089,MIK
6090,ANANSI
6091,TAIYOH
6092,NJFRANCK
6093,TSTANTON
6094,DELTOMBE
6095,DGHOLZ
6096,QWER
6097,CHOWES
6098,RYEDDULA
6099,ROBH
6100,APHILIPP
6101,UNBIT
6102,COOLMEN
6103,DSYRTM
6104,CURSORK
6105,SWUECHO
6106,WAG
6107,NIELSD
6108,JRCOUNTS
6109,YSHIBATA
6110,BENMEYER
6111,VANSTYN
6112,MVHENTEN
6113,CITRIN
6114,SHANHE
6115,WEHU
6116,LXP
6117,CMADAMS
6118,AINAME
6119,SCILLEY
6120,TORBJORN
6121,NERDVANA
6122,TAIWOLF
6123,LIMITUSUS
6124,BLACKJ
6125,TXH
6126,AHORA
6127,OVNTATAR
6128,TBENK
6129,JJUDD
6130,CAFEGRATZ
6131,MKANDEL
6132,FANTASMA
6133,KPEE
6134,OKHARCH
6135,OKLAHOMER
6136,GILLESM
6137,AST
6138,HITHIM
6139,PAPKALA
6140,GRBHAT
6141,RAPHI
6142,WEBORAMA
6143,WSCHROED
6144,GMCYBER
6145,SWEETKID
6146,ADAMJS
6147,FGZ
6148,OPSVIEW
6149,ZAPAD
6150,GOCCY
6151,NAZAROV
6152,DOCCY
6153,MKRULL
